policy_id,insurance_price,minimal_payout,maximal_payout,duration_of_policy
482438,200,20000,231325,33
653524,100,10000,301508,254
455708,100,10000,191762,157
882669,150,15000,172632,199
183944,200,20000,212828,121
645200,50,5000,348245,354
589371,100,10000,114861,201
368043,150,15000,159172,252
601376,100,10000,350051,178
122006,100,10000,427630,143
870990,350,35000,378327,108
520573,200,20000,442746,121
398278,200,20000,246478,111
973949,200,20000,108062,48
383857,100,10000,442771,355
491499,100,10000,387887,217
590474,200,20000,317156,100
755305,100,10000,391070,204
983839,150,15000,283465,58
267830,350,35000,484652,23
110110,350,35000,445992,74
880195,150,15000,433919,17
906728,200,20000,348965,303
738089,50,5000,200458,269
752158,350,35000,324380,319
563247,350,35000,235230,67
400330,350,35000,106581,285
216400,50,5000,440544,149
374924,100,10000,432492,222
141808,150,15000,348416,84
544362,200,20000,440082,275
932117,150,15000,200520,308
791055,150,15000,301324,193
992596,50,5000,319839,147
491433,100,10000,278785,249
906118,100,10000,289316,136
398629,350,35000,235770,298
324949,350,35000,414816,35
533641,150,15000,376871,139
483833,150,15000,448985,121
301743,350,35000,235644,73
506629,350,35000,257000,250
522293,350,35000,115124,36
757316,200,20000,101341,237
591989,200,20000,201704,111
469784,200,20000,312718,278
935506,150,15000,401578,194
472964,100,10000,466262,138
330044,200,20000,383740,357
763612,150,15000,404404,348
441935,100,10000,304707,72
706920,200,20000,279622,191
349106,200,20000,146758,273
998062,50,5000,242429,347
431943,150,15000,337776,58
163353,200,20000,470018,308
292897,200,20000,254354,58
531206,100,10000,377092,294
905208,50,5000,364827,108
928211,150,15000,321991,126
246930,150,15000,496571,322
503175,200,20000,386411,94
310249,100,10000,139056,128
627606,100,10000,473195,24
887323,200,20000,286518,111
968793,100,10000,414207,307
995817,350,35000,305642,107
541083,200,20000,446921,345
475695,100,10000,146948,148
493683,50,5000,469302,219
605031,200,20000,172207,144
292266,350,35000,150242,97
359179,350,35000,283550,98
889116,350,35000,380146,248
755722,350,35000,230483,210
473883,50,5000,143728,266
254462,100,10000,236497,52
286858,50,5000,420331,178
408786,150,15000,368005,228
763090,100,10000,416612,165
331390,350,35000,302974,72
490163,350,35000,390900,298
519925,50,5000,156489,167
838011,200,20000,208826,65
923600,150,15000,218295,186
860982,50,5000,233832,220
902890,50,5000,399240,6
958848,150,15000,322033,194
805711,200,20000,260189,247
944193,350,35000,499089,216
551848,100,10000,481373,25
228871,100,10000,324556,105
711970,150,15000,357567,263
107257,50,5000,141964,82
937348,100,10000,136779,348
317237,100,10000,189216,49
246804,200,20000,340159,221
926174,50,5000,263739,335
679595,50,5000,447904,3
847394,350,35000,348692,359
896332,200,20000,225138,97
853511,350,35000,458029,76
672511,100,10000,242635,237
492937,100,10000,468315,213
582706,100,10000,313954,280
315033,50,5000,302078,357
482610,50,5000,218658,338
520055,100,10000,170326,212
538329,350,35000,130653,152
734653,200,20000,335554,228
998803,200,20000,393418,194
858111,350,35000,437528,218
502505,350,35000,324807,93
591052,50,5000,313305,361
344733,100,10000,253689,133
468781,350,35000,352355,11
301605,200,20000,464242,72
261644,200,20000,159949,238
565833,350,35000,183114,214
800749,150,15000,434588,282
535807,50,5000,393019,97
477632,350,35000,112239,122
307563,200,20000,493991,340
809395,200,20000,411682,38
317673,150,15000,374926,277
557752,150,15000,397347,314
232947,150,15000,395813,115
601637,100,10000,201325,43
557313,150,15000,396513,45
320148,200,20000,199137,358
541280,150,15000,234496,240
398978,100,10000,205841,303
405790,100,10000,369666,177
216351,100,10000,260553,102
606614,150,15000,338215,44
892123,50,5000,417762,166
269627,150,15000,170633,8
925924,350,35000,373753,154
835406,350,35000,233731,92
635331,350,35000,466472,322
377120,50,5000,434662,193
878201,150,15000,392987,95
388385,100,10000,332314,76
603277,100,10000,183302,339
113069,350,35000,181725,147
367644,50,5000,311063,50
693223,100,10000,291090,344
540236,150,15000,470092,329
671134,150,15000,387298,125
885747,100,10000,276096,11
591893,100,10000,118817,320
575276,50,5000,115820,275
164233,150,15000,103630,281
256345,50,5000,402597,136
142928,150,15000,494198,226
337263,200,20000,483984,228
656566,50,5000,426369,341
455219,200,20000,495689,49
905882,200,20000,352680,264
243971,200,20000,325049,299
282749,350,35000,311219,290
364955,50,5000,434427,359
433164,350,35000,128342,265
675805,50,5000,205558,177
813408,350,35000,442316,80
225098,350,35000,411748,141
431136,200,20000,327227,202
645511,200,20000,168200,96
870832,50,5000,423555,147
875604,200,20000,315224,25
938615,150,15000,379285,306
466657,350,35000,115749,162
312937,50,5000,251716,224
429662,100,10000,486007,157
648238,350,35000,349259,156
996234,150,15000,173776,231
342041,150,15000,376377,266
633148,50,5000,368846,35
761300,100,10000,463594,268
914985,350,35000,443259,146
305980,50,5000,206038,116
527434,100,10000,453462,207
211427,200,20000,302690,148
907292,350,35000,320342,106
853785,150,15000,277651,158
463474,350,35000,246401,308
638443,100,10000,258489,13
320696,350,35000,199289,159
175441,200,20000,192487,82
808167,150,15000,121467,334
647314,200,20000,325310,6
663012,100,10000,333198,227
386217,100,10000,166355,213
564949,200,20000,209866,209
675358,350,35000,230940,363
291575,100,10000,287742,246
601562,100,10000,161820,324
626250,100,10000,246546,172
794551,200,20000,134282,222
746152,50,5000,310273,27
671723,50,5000,153039,218
959518,350,35000,102231,248
609393,100,10000,207806,132
115963,200,20000,323052,44
900809,150,15000,257656,2
103271,350,35000,375748,265
268038,50,5000,119858,20
697975,350,35000,110737,302
541128,150,15000,211330,18
544805,350,35000,253453,19
960001,50,5000,116076,147
853526,350,35000,495946,76
445971,350,35000,395007,211
916281,100,10000,268662,210
263041,200,20000,148851,54
740257,350,35000,303992,337
584311,100,10000,186008,207
344088,100,10000,323310,192
730421,350,35000,474529,295
821176,100,10000,190836,246
934672,200,20000,121929,94
375132,100,10000,427653,161
723459,100,10000,326453,297
161608,100,10000,397196,257
555607,100,10000,262314,96
257038,150,15000,492680,315
990814,50,5000,486056,15
195660,350,35000,433147,146
509934,200,20000,289378,334
454913,200,20000,422736,343
671983,150,15000,399231,208
656939,350,35000,143284,90
981925,50,5000,276726,156
681370,350,35000,240609,339
348069,50,5000,266021,346
975694,350,35000,146052,281
266263,100,10000,370763,88
618553,150,15000,359053,167
896534,150,15000,313267,175
587728,100,10000,411405,356
218707,200,20000,396488,175
202440,150,15000,438481,239
250514,100,10000,184933,357
177704,50,5000,344815,71
919242,350,35000,199724,233
931284,100,10000,396633,279
275213,50,5000,306660,267
528123,100,10000,310789,266
268847,100,10000,471066,199
222005,200,20000,492976,121
474669,200,20000,223296,232
477990,200,20000,192034,207
356534,150,15000,291466,55
791710,100,10000,385885,319
777542,200,20000,338982,313
668012,50,5000,322165,123
673618,200,20000,373441,4
797504,100,10000,284940,233
505384,200,20000,376905,317
975039,50,5000,297446,5
707368,350,35000,241122,300
772382,200,20000,114046,348
821311,50,5000,463560,229
855359,100,10000,261628,364
341944,100,10000,118431,50
284199,150,15000,377929,232
183454,350,35000,174378,321
114357,150,15000,293217,157
248164,100,10000,338367,7
990406,350,35000,395076,303
538705,100,10000,214706,300
624038,200,20000,229367,236
540105,100,10000,377807,21
687004,150,15000,309855,48
439247,50,5000,358375,253
375107,350,35000,364777,261
410993,50,5000,468039,242
636923,100,10000,312772,201
502630,350,35000,281423,302
255570,200,20000,277273,36
587496,350,35000,351256,58
772882,150,15000,369621,259
662881,50,5000,107941,6
399541,50,5000,120082,283
566011,350,35000,203129,55
857467,200,20000,218206,252
981136,100,10000,175716,55
203314,150,15000,308692,281
721472,150,15000,151632,4
762155,200,20000,425318,16
710028,200,20000,111951,150
926005,100,10000,280414,364
547302,50,5000,176910,218
273617,200,20000,103793,348
869241,150,15000,297354,88
884046,350,35000,474196,231
674572,50,5000,380675,236
259435,200,20000,148650,198
631172,200,20000,425427,226
199754,100,10000,198272,195
393306,100,10000,131123,350
113764,200,20000,445703,352
672971,350,35000,349349,290
679258,350,35000,482465,293
692081,50,5000,313601,210
354908,350,35000,410609,110
393102,50,5000,186822,307
945729,200,20000,379139,354
121904,200,20000,399007,262
112519,350,35000,278962,123
185476,100,10000,241947,282
420050,350,35000,457747,181
921929,50,5000,324045,175
173969,150,15000,272823,102
614232,150,15000,366692,207
323369,150,15000,187033,323
558719,100,10000,355344,221
931742,50,5000,434485,196
211474,200,20000,119560,275
809410,150,15000,388790,355
980413,150,15000,370329,44
279856,350,35000,271879,48
268013,200,20000,496552,169
675996,200,20000,297584,311
434203,150,15000,296988,130
855390,350,35000,314260,27
559252,200,20000,234355,174
874842,150,15000,203144,341
969521,50,5000,251670,4
328918,100,10000,232364,327
327053,50,5000,105615,151
958162,200,20000,193122,303
747390,150,15000,413380,326
314243,50,5000,467787,214
290932,50,5000,447348,108
340161,350,35000,374962,359
359163,200,20000,451159,115
815524,350,35000,159339,119
865971,50,5000,370282,255
307793,50,5000,429433,211
841530,200,20000,480762,124
681980,150,15000,233290,95
932648,200,20000,260055,88
552339,150,15000,488202,334
837813,50,5000,278327,269
737066,350,35000,497107,195
564489,50,5000,230671,306
409199,50,5000,243812,164
350493,200,20000,154362,246
945802,100,10000,229826,353
635817,200,20000,183440,301
405780,150,15000,207075,26
464923,150,15000,109616,261
682162,50,5000,191234,236
352983,350,35000,432769,253
594034,100,10000,112683,60
730923,50,5000,438927,249
419880,200,20000,243120,207
690329,100,10000,479928,351
675671,50,5000,466177,25
466997,200,20000,346436,197
795225,100,10000,229430,72
817243,100,10000,446311,119
234421,200,20000,339854,18
979516,50,5000,432519,122
827141,100,10000,143712,189
868062,350,35000,160806,33
477283,200,20000,498688,334
275653,350,35000,461125,54
810689,100,10000,354764,194
167920,100,10000,101776,26
812298,200,20000,351458,211
578248,150,15000,251964,297
660321,350,35000,302317,216
909363,200,20000,175040,328
295013,200,20000,466876,280
462114,50,5000,185381,236
870636,350,35000,486219,173
380197,100,10000,299420,285
989859,50,5000,147903,191
475375,150,15000,186786,228
148777,100,10000,259047,74
837901,200,20000,196846,267
965673,350,35000,386373,143
518860,200,20000,263792,195
202048,350,35000,343665,41
357879,150,15000,293973,34
511563,150,15000,498300,107
495387,150,15000,457947,91
375133,100,10000,492493,136
569623,200,20000,265955,171
163216,150,15000,466716,78
878181,150,15000,183580,220
846732,200,20000,445013,112
313311,150,15000,267269,345
758067,200,20000,113538,150
324571,200,20000,450687,349
458560,150,15000,387202,113
813568,100,10000,335805,243
285728,200,20000,284815,153
945931,200,20000,355310,294
126931,50,5000,478127,80
696394,100,10000,482476,246
183225,150,15000,269892,159
316909,100,10000,183206,59
775733,350,35000,499475,29
267670,100,10000,306494,91
902260,50,5000,240091,315
942113,50,5000,181154,127
832007,350,35000,409031,142
415538,50,5000,467840,59
697755,350,35000,347654,302
906798,350,35000,319541,115
718550,150,15000,408620,336
844373,350,35000,100511,50
504578,200,20000,302406,184
488774,200,20000,122852,203
448603,100,10000,280311,131
460278,150,15000,385339,348
255013,150,15000,461497,61
747613,100,10000,294472,45
786231,50,5000,345980,188
620718,150,15000,164772,159
734204,150,15000,208589,117
259610,200,20000,447129,344
143452,50,5000,425095,243
840870,100,10000,417646,7
226675,200,20000,431839,5
658668,350,35000,104912,81
466962,100,10000,208952,191
652340,50,5000,275064,287
790997,50,5000,299608,264
255816,200,20000,330511,129
575964,200,20000,193613,279
109679,350,35000,422976,134
622708,200,20000,244303,87
784366,150,15000,282576,230
894108,350,35000,460468,322
755226,150,15000,394992,85
462916,100,10000,192901,349
602214,50,5000,316949,16
194141,100,10000,129488,341
858125,150,15000,377653,51
646951,350,35000,338885,97
894196,200,20000,442741,167
315122,100,10000,293933,38
746527,50,5000,247815,236
513115,150,15000,410105,27
100183,100,10000,305763,48
140227,100,10000,225398,33
713170,150,15000,416996,351
270297,150,15000,406165,5
891952,350,35000,400828,94
395592,150,15000,155948,150
600349,150,15000,421736,365
301904,350,35000,394692,328
183670,350,35000,273940,107
860882,350,35000,164640,242
185828,150,15000,375545,301
309604,100,10000,235365,308
402771,50,5000,131561,209
661514,50,5000,447784,107
206268,150,15000,345902,263
588641,150,15000,417835,306
106700,150,15000,106667,13
828490,350,35000,402196,188
117392,50,5000,119755,145
960114,350,35000,325050,98
169254,200,20000,494316,104
138233,350,35000,253173,260
875295,350,35000,120831,95
361032,150,15000,361737,139
713700,50,5000,122407,105
187408,150,15000,470106,24
733093,100,10000,368275,193
442081,350,35000,230380,316
457742,350,35000,232818,286
567093,100,10000,178941,336
895651,200,20000,391162,145
560897,150,15000,152572,80
371076,100,10000,333973,44
374460,100,10000,310813,135
264442,100,10000,375256,232
925396,50,5000,413621,257
239833,350,35000,228970,16
807891,150,15000,390493,274
954383,200,20000,390306,257
396051,50,5000,155350,31
447456,200,20000,361246,269
361920,200,20000,180131,229
991513,100,10000,126906,256
877022,350,35000,144708,6
743753,200,20000,435047,108
208585,350,35000,149341,354
436698,100,10000,399965,157
979121,50,5000,302155,169
786857,50,5000,110686,20
343476,150,15000,325924,39
992680,100,10000,346343,182
497631,100,10000,193152,319
838634,100,10000,116505,210
928355,350,35000,130304,49
335379,150,15000,364035,226
141334,100,10000,431586,167
341001,150,15000,405975,61
560519,150,15000,325304,64
778614,100,10000,368531,25
381193,100,10000,163524,184
319708,100,10000,210397,227
311387,200,20000,343771,179
714754,350,35000,154659,287
810099,100,10000,411136,248
937872,350,35000,259213,201
855995,150,15000,165112,231
800257,100,10000,492104,71
318643,50,5000,318441,9
820647,200,20000,464148,147
832715,200,20000,306121,181
277739,100,10000,433328,134
457551,100,10000,179473,131
101572,50,5000,163278,359
919373,50,5000,388401,288
785405,150,15000,279032,193
275487,50,5000,158475,311
659442,150,15000,261674,171
144039,100,10000,246055,175
711141,200,20000,416226,306
843655,200,20000,186354,310
276715,50,5000,446586,110
548856,200,20000,127860,365
879364,100,10000,163191,35
138510,350,35000,253600,235
507624,150,15000,201509,29
684035,50,5000,366103,235
511229,200,20000,400193,310
391238,100,10000,387518,64
560561,100,10000,326705,70
784161,50,5000,120402,119
750879,100,10000,394337,170
459733,150,15000,249850,296
406583,200,20000,356425,160
452434,200,20000,230324,207
319770,100,10000,210740,235
911503,50,5000,297161,316
845880,100,10000,316391,311
666708,50,5000,319008,245
134758,50,5000,359443,82
664506,100,10000,312109,14
669066,150,15000,193247,350
218762,50,5000,339532,299
458938,350,35000,357565,263
947339,100,10000,115136,243
383376,150,15000,237389,73
899677,150,15000,445181,281
664881,200,20000,415902,273
616071,100,10000,410009,107
448711,50,5000,241441,237
546656,200,20000,229091,171
890379,100,10000,301895,102
897726,50,5000,370342,35
221907,200,20000,137582,37
612535,200,20000,331232,132
337486,200,20000,199540,205
499947,100,10000,116540,292
418540,100,10000,273708,115
435563,350,35000,454942,1
332319,350,35000,286015,221
998830,200,20000,212019,309
782730,100,10000,434298,194
321352,150,15000,251133,62
853419,100,10000,123133,15
294504,50,5000,480933,356
855576,200,20000,289958,210
444152,350,35000,124354,134
136999,50,5000,289134,290
749171,50,5000,101449,305
212467,50,5000,271036,262
218873,100,10000,267290,323
774223,150,15000,256686,287
196256,150,15000,462353,225
768123,50,5000,317241,208
262845,50,5000,299889,10
941363,50,5000,458846,345
820078,100,10000,335670,257
567967,350,35000,310989,178
206501,150,15000,458023,345
983244,100,10000,245247,289
777914,200,20000,390658,321
481883,50,5000,127400,172
612911,350,35000,397523,213
537071,200,20000,157315,135
125812,50,5000,438037,178
443496,150,15000,192076,265
726069,100,10000,236963,16
176617,200,20000,397465,286
209268,50,5000,292970,164
676645,100,10000,251837,239
884254,350,35000,317595,42
662913,150,15000,451358,277
437600,200,20000,473851,151
386429,350,35000,130050,286
925328,350,35000,478885,43
106182,100,10000,447239,59
865532,100,10000,307376,74
204312,200,20000,272685,270
503238,100,10000,161086,75
732559,50,5000,366597,202
270086,50,5000,252759,117
988364,350,35000,256069,338
392621,150,15000,435266,80
660303,50,5000,329838,148
424283,150,15000,302826,207
151939,200,20000,114057,73
747531,350,35000,382671,280
714053,150,15000,281122,349
706151,150,15000,490181,247
493586,100,10000,445940,117
827681,50,5000,186654,105
532729,350,35000,273341,200
232562,350,35000,130572,248
549378,100,10000,453642,304
719988,350,35000,243606,292
914030,200,20000,236439,322
606275,200,20000,227839,46
846508,200,20000,236960,342
283863,150,15000,338306,217
787902,200,20000,499726,111
483554,350,35000,238101,20
136109,100,10000,345255,289
460411,50,5000,297258,116
462124,200,20000,458897,326
940723,150,15000,381903,173
324634,100,10000,115902,269
913756,350,35000,480436,149
695625,200,20000,301031,95
289565,100,10000,324403,282
657729,200,20000,467955,330
250935,150,15000,406099,212
349030,350,35000,190613,31
152254,100,10000,244901,362
569431,200,20000,302613,285
725227,100,10000,481066,355
290703,150,15000,414405,213
427833,100,10000,464207,339
406997,150,15000,395692,76
538718,350,35000,356874,279
173343,200,20000,490879,205
825250,350,35000,314513,18
686581,50,5000,392879,93
362009,100,10000,342317,106
462806,150,15000,103009,253
559370,100,10000,130153,145
145839,150,15000,114926,97
489192,200,20000,384476,212
512870,100,10000,350919,188
397643,50,5000,378977,247
642866,350,35000,410663,1
975887,150,15000,473068,234
391733,350,35000,142023,289
890144,50,5000,416530,332
594409,100,10000,464360,50
815563,100,10000,434184,59
344879,150,15000,187257,41
479674,100,10000,349601,269
229042,350,35000,298987,138
615546,150,15000,186653,8
155203,50,5000,367893,282
519348,100,10000,259586,322
493492,200,20000,315937,276
937437,350,35000,159652,69
168113,150,15000,393764,350
205761,200,20000,415695,160
613382,150,15000,401228,5
151352,100,10000,208729,304
929148,350,35000,282482,106
345550,100,10000,189581,131
541303,150,15000,300578,10
173647,350,35000,462965,200
966193,200,20000,115230,35
835272,100,10000,144825,261
751832,50,5000,100448,309
998633,200,20000,441630,323
185936,50,5000,472836,123
893589,200,20000,189836,130
569032,100,10000,186164,36
380303,150,15000,143728,351
690641,150,15000,138973,215
131572,150,15000,315393,160
703501,100,10000,476960,245
520092,50,5000,312855,135
883561,150,15000,491753,221
214557,150,15000,271262,299
736363,150,15000,348987,280
961967,200,20000,329256,222
388174,100,10000,335488,50
555033,100,10000,271210,241
795593,150,15000,359618,119
381102,350,35000,297213,239
163223,350,35000,279553,278
222757,100,10000,316904,34
282986,150,15000,419218,132
946544,150,15000,221531,125
509372,50,5000,202143,228
249044,50,5000,321453,189
162070,150,15000,211535,273
904147,200,20000,215838,194
583366,50,5000,113116,106
613944,350,35000,112975,242
146200,350,35000,250943,43
325957,350,35000,324690,235
938101,200,20000,214329,318
789272,350,35000,491426,156
312716,350,35000,383209,225
844797,150,15000,374716,72
928387,350,35000,484959,183
717458,150,15000,185870,72
224230,50,5000,137953,158
586056,100,10000,324085,16
210397,50,5000,317248,217
675716,150,15000,291101,125
262223,150,15000,261954,33
466401,150,15000,455468,36
540639,350,35000,146165,235
357323,100,10000,347220,125
341714,350,35000,135945,145
194766,200,20000,309974,152
469629,200,20000,379719,154
110135,200,20000,289023,64
363593,200,20000,420547,312
587340,50,5000,190781,298
352203,100,10000,203156,306
286406,200,20000,293085,336
960037,350,35000,128302,162
337672,50,5000,311676,360
816518,50,5000,331766,45
609602,100,10000,160188,89
630161,100,10000,395354,353
869554,50,5000,387189,199
779535,350,35000,416992,267
503346,150,15000,390443,106
198248,200,20000,238790,217
311228,200,20000,226176,223
108501,350,35000,105818,75
591571,150,15000,452992,97
734642,350,35000,407547,250
155796,350,35000,277835,34
815148,200,20000,461095,50
141206,100,10000,351458,327
711218,150,15000,336250,258
266404,50,5000,327998,6
776037,200,20000,394245,320
658134,150,15000,134742,362
342603,150,15000,452974,17
672128,50,5000,128861,186
823650,200,20000,269469,127
644815,200,20000,329525,358
139169,350,35000,322979,248
105778,100,10000,377160,105
413066,100,10000,349533,129
387555,100,10000,259878,335
110259,150,15000,199075,81
213684,50,5000,415693,350
809084,150,15000,110277,205
836411,350,35000,445484,53
676605,50,5000,244654,244
532185,150,15000,151677,327
279441,200,20000,111470,349
906447,100,10000,478789,326
655704,150,15000,264290,307
356915,50,5000,188756,358
342877,350,35000,490736,353
119776,150,15000,125389,277
614262,100,10000,476949,193
809547,50,5000,356136,180
117686,150,15000,392716,44
485848,50,5000,494578,261
495544,50,5000,186043,128
712120,100,10000,443295,13
588009,50,5000,257946,288
485269,50,5000,162013,82
472597,100,10000,197256,7
